forecast_id,station_id,target_timestamp,lead_time_hours,forecast_issued_at,forecasted_temp_c,forecasted_precip_mm,forecasted_wind_kmh,forecasted_condition,forecasted_umbrella,forecasted_clothing,actual_temp_c,actual_precip_mm,actual_wind_kmh,actual_condition,actual_umbrella,actual_clothing,temp_error_c,precip_error_mm,wind_error_kmh,umbrella_correct,clothing_correct,condition_correct
FCST-000120,WS-004,2025-06-06 23:00:00,12,2025-06-06 11:00:00,15.3,0.7,10.5,clear,0,long_sleeves_light_layer,14.9,0,13.4,clear,0,light_jacket_or_sweater,0.4,0.7,-2.9,1,0,1
FCST-000121,WS-007,2025-03-27 00:00:00,1,2025-03-26 23:00:00,-6.5,0.1,9.0,clear,0,heavy_winter_coat_gloves_hat,-6.4,0,8.0,clear,0,heavy_winter_coat_gloves_hat,-0.1,0.1,1.0,1,1,1
FCST-000122,WS-007,2025-03-27 01:00:00,12,2025-03-26 13:00:00,-5.1,1.3,9.9,clear,0,winter_coat_scarf_gloves,-6.0,0,9.3,clear,0,heavy_winter_coat_gloves_hat,0.9,1.3,0.6,1,0,1
FCST-000123,WS-007,2025-03-27 02:00:00,3,2025-03-26 23:00:00,-7.1,0.4,7.7,clear,0,heavy_winter_coat_gloves_hat,-6.4,0,5.8,clear,0,winter_coat_scarf_gloves,-0.7,0.4,1.9,1,0,1
FCST-000124,WS-007,2025-03-27 03:00:00,12,2025-03-26 15:00:00,-6.3,0,0,clear,0,light_jacket_or_sweater,-5.8,0,0,clear,0,light_jacket_or_sweater,-0.5,0,0,1,1,1
FCST-000125,WS-007,2025-03-27 04:00:00,1,2025-03-27 03:00:00,-5.8,0,6.5,clear,0,winter_coat_scarf_gloves,-5.4,0,6.9,clear,0,winter_coat_scarf_gloves,-0.4,0,-0.4,1,1,1
FCST-000126,WS-007,2025-03-27 05:00:00,6,2025-03-26 23:00:00,-3.0,0.4,9.4,clear,0,winter_coat_scarf_gloves,-2.9,0,6.5,clear,0,winter_coat_scarf_gloves,-0.1,0.4,2.9,1,1,1
FCST-000127,WS-007,2025-03-27 06:00:00,12,2025-03-26 18:00:00,3.6,0,16.2,partly_cloudy,0,winter_coat_scarf_gloves,-1.1,0,4.0,clear,0,winter_coat_scarf_gloves,4.7,0,12.2,1,1,0
FCST-000128,WS-007,2025-03-27 07:00:00,6,2025-03-27 01:00:00,0.3,0.4,2.8,clear,0,warm_jacket_layers,-0.4,0,3.7,clear,0,winter_coat_scarf_gloves,0.7,0.4,-0.9,1,0,1
FCST-000129,WS-007,2025-03-27 08:00:00,6,2025-03-27 02:00:00,-1.1,0.4,1.7,clear,0,winter_coat_scarf_gloves,-0.1,0,6.7,clear,0,winter_coat_scarf_gloves,-1.0,0.4,-5.0,1,1,1
FCST-000130,WS-007,2025-03-27 09:00:00,6,2025-03-27 03:00:00,1.1,0.2,1.2,clear,0,warm_jacket_layers,0.7,0,1.9,clear,0,warm_jacket_layers,0.4,0.2,-0.7,1,1,1
FCST-000131,WS-007,2025-03-27 10:00:00,6,2025-03-27 04:00:00,3.8,0.0,17.8,clear,0,winter_coat_scarf_gloves,3.8,0,15.4,clear,0,warm_jacket_layers,0.0,0.0,2.4,1,0,1
FCST-000132,WS-007,2025-03-27 11:00:00,12,2025-03-26 23:00:00,5.9,0,5.7,clear,0,warm_jacket_layers,4.6,0,8.6,clear,0,warm_jacket_layers,1.3,0,-2.9,1,1,1
FCST-000133,WS-007,2025-03-27 12:00:00,1,2025-03-27 11:00:00,2.8,0,8.2,clear,0,warm_jacket_layers,2.9,0,8.5,clear,0,warm_jacket_layers,-0.1,0,-0.3,1,1,1
FCST-000134,WS-007,2025-03-27 13:00:00,24,2025-03-26 13:00:00,2.3,0.2,20.8,clear,0,winter_coat_scarf_gloves,2.9,0,12.5,clear,0,winter_coat_scarf_gloves,-0.6,0.2,8.3,1,1,1
FCST-000135,WS-007,2025-03-27 14:00:00,3,2025-03-27 11:00:00,1.5,0.3,15.7,clear,0,winter_coat_scarf_gloves,2.2,0,16.0,clear,0,winter_coat_scarf_gloves,-0.7,0.3,-0.3,1,1,1
FCST-000136,WS-007,2025-03-27 15:00:00,6,2025-03-27 09:00:00,0.6,0.0,14.6,clear,0,winter_coat_scarf_gloves,1.8,0,11.9,clear,0,winter_coat_scarf_gloves,-1.2,0.0,2.7,1,1,1
FCST-000137,WS-007,2025-03-27 16:00:00,12,2025-03-27 04:00:00,-2.0,0,10.6,clear,0,winter_coat_scarf_gloves,-0.9,0,7.0,clear,0,winter_coat_scarf_gloves,-1.1,0,3.6,1,1,1
FCST-000138,WS-007,2025-03-27 17:00:00,3,2025-03-27 14:00:00,-0.8,0.1,12.2,clear,0,winter_coat_scarf_gloves,-1.1,0,13.8,clear,0,winter_coat_scarf_gloves,0.3,0.1,-1.6,1,1,1
FCST-000139,WS-007,2025-03-27 18:00:00,24,2025-03-26 18:00:00,-3.5,0.8,6.2,clear,0,winter_coat_scarf_gloves,-1.8,0,14.1,clear,0,winter_coat_scarf_gloves,-1.7,0.8,-7.9,1,1,1
FCST-000140,WS-007,2025-03-27 19:00:00,12,2025-03-27 07:00:00,1.5,0.8,19.0,partly_cloudy,0,winter_coat_scarf_gloves,-3.9,0,16.4,clear,0,winter_coat_scarf_gloves,5.4,0.8,2.6,1,1,0
FCST-000141,WS-007,2025-03-27 20:00:00,3,2025-03-27 17:00:00,-5.3,0,4.0,clear,0,winter_coat_scarf_gloves,-4.9,0,5.3,clear,0,winter_coat_scarf_gloves,-0.4,0,-1.3,1,1,1
FCST-000142,WS-007,2025-03-27 21:00:00,6,2025-03-27 15:00:00,-2.4,0.5,8.6,clear,0,winter_coat_scarf_gloves,-4.8,0,12.0,clear,0,winter_coat_scarf_gloves,2.4,0.5,-3.4,1,1,1
FCST-000143,WS-007,2025-03-27 22:00:00,1,2025-03-27 21:00:00,-5.4,0,17.7,clear,0,heavy_winter_coat_gloves_hat,-5.8,0,17.9,clear,0,heavy_winter_coat_gloves_hat,0.4,0,-0.2,1,1,1
FCST-000144,WS-007,2025-03-27 23:00:00,3,2025-03-27 20:00:00,-7.8,0.0,13.2,clear,0,heavy_winter_coat_gloves_hat,-8.3,0,12.5,clear,0,heavy_winter_coat_gloves_hat,0.5,0.0,0.7,1,1,1
FCST-000145,WS-010,2025-06-17 00:00:00,6,2025-06-16 18:00:00,13.8,0.2,2.8,clear,0,light_jacket_or_sweater,13.0,0,3.5,clear,0,light_jacket_or_sweater,0.8,0.2,-0.7,1,1,1
FCST-000146,WS-010,2025-06-17 01:00:00,1,2025-06-17 00:00:00,14.5,0,13.8,clear,0,light_jacket_or_sweater,14.1,0,13.3,clear,0,light_jacket_or_sweater,0.4,0,0.5,1,1,1
FCST-000147,WS-010,2025-06-17 02:00:00,6,2025-06-16 20:00:00,15.7,0,22.8,clear,0,long_sleeves_light_layer,15.2,0,17.2,clear,0,long_sleeves_light_layer,0.5,0,5.6,1,1,1
FCST-000148,WS-010,2025-06-17 03:00:00,1,2025-06-17 02:00:00,15.9,0,7.8,clear,0,long_sleeves_light_layer,15.7,0,7.4,clear,0,long_sleeves_light_layer,0.2,0,0.4,1,1,1
FCST-000149,WS-010,2025-06-17 04:00:00,12,2025-06-16 16:00:00,16.3,0.2,8.3,clear,0,long_sleeves_light_layer,15.8,0,8.8,clear,0,long_sleeves_light_layer,0.5,0.2,-0.5,1,1,1
FCST-000150,WS-010,2025-06-17 05:00:00,6,2025-06-16 23:00:00,16.3,0,8.2,clear,0,long_sleeves_light_layer,17.4,0,15.5,clear,0,long_sleeves_light_layer,-1.1,0,-7.3,1,1,1
FCST-000151,WS-010,2025-06-17 06:00:00,12,2025-06-16 18:00:00,19.8,0,23.7,clear,0,long_sleeves_light_layer,18.2,0,14.9,clear,0,long_sleeves_light_layer,1.6,0,8.8,1,1,1
FCST-000152,WS-010,2025-06-17 07:00:00,24,2025-06-16 07:00:00,19.5,0,0,clear,0,long_sleeves_light_layer,19.7,0,0.9,clear,0,long_sleeves_light_layer,-0.2,0,-0.9,1,1,1
FCST-000153,WS-010,2025-06-17 08:00:00,1,2025-06-17 07:00:00,21.6,0,1.3,clear,0,long_sleeves_light_layer,21.9,0,1.2,clear,0,long_sleeves_light_layer,-0.3,0,0.1,1,1,1
FCST-000154,WS-010,2025-06-17 09:00:00,3,2025-06-17 06:00:00,22.1,0.3,9.4,clear,0,t_shirt_comfortable,22.4,0,12.4,clear,0,t_shirt_comfortable,-0.3,0.3,-3.0,1,1,1
FCST-000155,WS-010,2025-06-17 10:00:00,24,2025-06-16 10:00:00,19.4,0,19.3,fog,0,long_sleeves_light_layer,23.0,0,7.1,clear,0,t_shirt_comfortable,-3.6,0,12.2,1,0,0
FCST-000156,WS-010,2025-06-17 11:00:00,1,2025-06-17 10:00:00,23.5,0.0,11.9,clear,0,t_shirt_comfortable,23.4,0,12.1,clear,0,t_shirt_comfortable,0.1,0.0,-0.2,1,1,1
FCST-000157,WS-010,2025-06-17 12:00:00,3,2025-06-17 09:00:00,22.4,0,1.3,clear,0,t_shirt_comfortable,22.8,0,0.5,clear,0,t_shirt_comfortable,-0.4,0,0.8,1,1,1
FCST-000158,WS-010,2025-06-17 13:00:00,3,2025-06-17 10:00:00,22.2,0,12.7,clear,0,t_shirt_comfortable,22.9,0,11.9,clear,0,t_shirt_comfortable,-0.7,0,0.8,1,1,1
FCST-000159,WS-010,2025-06-17 14:00:00,3,2025-06-17 11:00:00,23.2,0,1.7,clear,0,t_shirt_comfortable,23.3,0,2.4,clear,0,t_shirt_comfortable,-0.1,0,-0.7,1,1,1
FCST-000160,WS-010,2025-06-17 15:00:00,24,2025-06-16 15:00:00,25.2,0,30.1,clear,0,t_shirt_comfortable,22.3,0,0,clear,0,t_shirt_comfortable,2.9,0,30.1,1,1,1
FCST-000161,WS-010,2025-06-17 16:00:00,3,2025-06-17 13:00:00,21.6,0,13.1,clear,0,long_sleeves_light_layer,21.7,0,11.5,clear,0,long_sleeves_light_layer,-0.1,0,1.6,1,1,1
FCST-000162,WS-010,2025-06-17 17:00:00,24,2025-06-16 17:00:00,5.3,0,32.6,heavy_rain,1,warm_jacket_layers,19.1,0,3.9,clear,0,long_sleeves_light_layer,-13.8,0,28.7,0,0,0
FCST-000163,WS-010,2025-06-17 18:00:00,24,2025-06-16 18:00:00,15.9,0.2,0.0,clear,0,long_sleeves_light_layer,19.8,0,0,clear,0,long_sleeves_light_layer,-3.9,0.2,0.0,1,1,1
FCST-000164,WS-010,2025-06-17 19:00:00,6,2025-06-17 13:00:00,15.9,0.1,8.5,clear,0,long_sleeves_light_layer,16.6,0,10.5,clear,0,long_sleeves_light_layer,-0.7,0.1,-2.0,1,1,1
FCST-000165,WS-010,2025-06-17 20:00:00,24,2025-06-16 20:00:00,14.9,0,0.2,clear,0,light_jacket_or_sweater,17.0,0,0,clear,0,long_sleeves_light_layer,-2.1,0,0.2,1,0,1
FCST-000166,WS-010,2025-06-17 21:00:00,1,2025-06-17 20:00:00,15.5,0.0,0,clear,0,long_sleeves_light_layer,15.3,0,0,clear,0,long_sleeves_light_layer,0.2,0.0,0,1,1,1
FCST-000167,WS-010,2025-06-17 22:00:00,24,2025-06-16 22:00:00,12.8,0,16.3,clear,0,light_jacket_or_sweater,14.0,0,15.0,clear,0,light_jacket_or_sweater,-1.2,0,1.3,1,1,1
FCST-000168,WS-010,2025-06-17 23:00:00,12,2025-06-17 11:00:00,16.3,0.4,7.7,clear,0,long_sleeves_light_layer,13.9,0,1.4,clear,0,light_jacket_or_sweater,2.4,0.4,6.3,1,0,1
FCST-000169,WS-003,2025-03-14 00:00:00,6,2025-03-13 18:00:00,-0.7,0.1,18.3,clear,0,winter_coat_scarf_gloves,-0.5,0,16.8,clear,0,winter_coat_scarf_gloves,-0.2,0.1,1.5,1,1,1
FCST-000170,WS-003,2025-03-14 01:00:00,24,2025-03-13 01:00:00,-4.1,0,18.1,clear,0,heavy_winter_coat_gloves_hat,-1.2,0,11.9,clear,0,winter_coat_scarf_gloves,-2.9,0,6.2,1,0,1
FCST-000171,WS-003,2025-03-14 02:00:00,6,2025-03-13 20:00:00,4.1,0,9.0,partly_cloudy,0,warm_jacket_layers,0.9,0,5.5,clear,0,winter_coat_scarf_gloves,3.2,0,3.5,1,0,0
FCST-000172,WS-003,2025-03-14 03:00:00,1,2025-03-14 02:00:00,0.2,0.0,5.1,clear,0,winter_coat_scarf_gloves,0.4,0,3.9,clear,0,winter_coat_scarf_gloves,-0.2,0.0,1.2,1,1,1
FCST-000173,WS-003,2025-03-14 04:00:00,1,2025-03-14 03:00:00,1.9,0,8.7,clear,0,winter_coat_scarf_gloves,1.9,0,8.3,clear,0,winter_coat_scarf_gloves,0.0,0,0.4,1,1,1
FCST-000174,WS-003,2025-03-14 05:00:00,12,2025-03-13 17:00:00,-0.6,0,8.9,cloudy,0,winter_coat_scarf_gloves,2.9,0,9.0,clear,0,warm_jacket_layers,-3.5,0,-0.1,1,0,0
FCST-000175,WS-003,2025-03-14 06:00:00,6,2025-03-14 00:00:00,4.7,0,12.7,clear,0,warm_jacket_layers,4.8,0,9.6,clear,0,warm_jacket_layers,-0.1,0,3.1,1,1,1
FCST-000176,WS-003,2025-03-14 07:00:00,3,2025-03-14 04:00:00,6.1,0.0,6.9,clear,0,warm_jacket_layers,5.7,0,7.8,clear,0,warm_jacket_layers,0.4,0.0,-0.9,1,1,1
FCST-000177,WS-003,2025-03-14 08:00:00,24,2025-03-13 08:00:00,11.2,2.9,0,cloudy,0,light_jacket_or_sweater,6.1,0,0,clear,0,long_sleeves_light_layer,5.1,2.9,0,1,0,0
FCST-000178,WS-003,2025-03-14 09:00:00,1,2025-03-14 08:00:00,7.5,0.1,6.8,clear,0,warm_jacket_layers,7.5,0,6.6,clear,0,warm_jacket_layers,0.0,0.1,0.2,1,1,1
FCST-000179,WS-003,2025-03-14 10:00:00,6,2025-03-14 04:00:00,7.4,0,0,clear,0,long_sleeves_light_layer,8.1,0,0,clear,0,long_sleeves_light_layer,-0.7,0,0,1,1,1
FCST-000180,WS-003,2025-03-14 11:00:00,6,2025-03-14 05:00:00,8.3,0,2.9,clear,0,light_jacket_or_sweater,8.2,0,6.3,clear,0,warm_jacket_layers,0.1,0,-3.4,1,0,1
FCST-000181,WS-003,2025-03-14 12:00:00,6,2025-03-14 06:00:00,6.2,0,4.7,clear,0,warm_jacket_layers,8.7,0,4.6,clear,0,light_jacket_or_sweater,-2.5,0,0.1,1,0,1
FCST-000182,WS-003,2025-03-14 13:00:00,6,2025-03-14 07:00:00,8.6,0.2,0,clear,0,long_sleeves_light_layer,9.0,0,0,clear,0,long_sleeves_light_layer,-0.4,0.2,0,1,1,1
FCST-000183,WS-003,2025-03-14 14:00:00,12,2025-03-14 02:00:00,6.6,0.9,10.0,clear,0,warm_jacket_layers,7.5,0,7.3,clear,0,warm_jacket_layers,-0.9,0.9,2.7,1,1,1
FCST-000184,WS-003,2025-03-14 15:00:00,12,2025-03-14 03:00:00,5.7,0.1,1.2,clear,0,warm_jacket_layers,6.9,0,2.1,clear,0,warm_jacket_layers,-1.2,0.1,-0.9,1,1,1
FCST-000185,WS-003,2025-03-14 16:00:00,24,2025-03-13 16:00:00,3.1,2.1,42.1,cloudy,0,winter_coat_scarf_gloves,7.1,0,10.4,clear,0,warm_jacket_layers,-4.0,2.1,31.7,1,0,0
FCST-000186,WS-003,2025-03-14 17:00:00,12,2025-03-14 05:00:00,2.3,0,6.7,clear,0,warm_jacket_layers,4.4,0,13.3,clear,0,warm_jacket_layers,-2.1,0,-6.6,1,1,1
FCST-000187,WS-003,2025-03-14 18:00:00,3,2025-03-14 15:00:00,4.1,0,8.3,clear,0,warm_jacket_layers,3.6,0,10.3,clear,0,warm_jacket_layers,0.5,0,-2.0,1,1,1
FCST-000188,WS-003,2025-03-14 19:00:00,24,2025-03-13 19:00:00,6.2,0,20.7,clear,0,warm_jacket_layers,1.9,0,5.0,clear,0,warm_jacket_layers,4.3,0,15.7,1,1,1
FCST-000189,WS-003,2025-03-14 20:00:00,24,2025-03-13 20:00:00,-4.5,0,9.8,rain,1,winter_coat_scarf_gloves,0.9,0,8.6,clear,0,winter_coat_scarf_gloves,-5.4,0,1.2,0,1,0
FCST-000190,WS-003,2025-03-14 21:00:00,6,2025-03-14 15:00:00,0.3,0,9.0,clear,0,winter_coat_scarf_gloves,0.2,0,7.3,clear,0,winter_coat_scarf_gloves,0.1,0,1.7,1,1,1
FCST-000191,WS-003,2025-03-14 22:00:00,6,2025-03-14 16:00:00,-2.9,0.2,4.1,clear,0,winter_coat_scarf_gloves,-0.9,0,4.8,clear,0,winter_coat_scarf_gloves,-2.0,0.2,-0.7,1,1,1
FCST-000192,WS-003,2025-03-14 23:00:00,24,2025-03-13 23:00:00,-6.8,0.7,0,heavy_snow,0,light_jacket_or_sweater,-0.4,0,5.8,clear,0,winter_coat_scarf_gloves,-6.4,0.7,-5.8,1,0,0
FCST-000193,WS-006,2025-06-26 00:00:00,3,2025-06-25 21:00:00,17.3,0,2.8,clear,0,long_sleeves_light_layer,16.4,0,0.9,clear,0,long_sleeves_light_layer,0.9,0,1.9,1,1,1
FCST-000194,WS-006,2025-06-26 01:00:00,24,2025-06-25 01:00:00,21.3,1.1,10.0,cloudy,0,long_sleeves_light_layer,18.2,0,10.5,clear,0,long_sleeves_light_layer,3.1,1.1,-0.5,1,1,0
FCST-000195,WS-006,2025-06-26 02:00:00,12,2025-06-25 14:00:00,16.1,0.5,0,clear,0,long_sleeves_light_layer,17.5,0,0.8,clear,0,long_sleeves_light_layer,-1.4,0.5,-0.8,1,1,1
FCST-000196,WS-006,2025-06-26 03:00:00,24,2025-06-25 03:00:00,7.0,2.5,1.6,cloudy,0,light_jacket_or_sweater,19.0,0,11.2,clear,0,long_sleeves_light_layer,-12.0,2.5,-9.6,1,0,0
FCST-000197,WS-006,2025-06-26 04:00:00,3,2025-06-26 01:00:00,19.0,0.3,10.1,clear,0,long_sleeves_light_layer,18.9,0,9.6,clear,0,long_sleeves_light_layer,0.1,0.3,0.5,1,1,1
FCST-000198,WS-006,2025-06-26 05:00:00,3,2025-06-26 02:00:00,21.8,0.2,11.8,clear,0,long_sleeves_light_layer,21.4,0,10.3,clear,0,long_sleeves_light_layer,0.4,0.2,1.5,1,1,1
FCST-000199,WS-006,2025-06-26 06:00:00,24,2025-06-25 06:00:00,26.2,0,0,cloudy,0,t_shirt_comfortable,22.2,0,2.5,clear,0,t_shirt_comfortable,4.0,0,-2.5,1,1,0
FCST-000200,WS-006,2025-06-26 07:00:00,1,2025-06-26 06:00:00,23.9,0,0,clear,0,t_shirt_comfortable,23.8,0,0,clear,0,t_shirt_comfortable,0.1,0,0,1,1,1
FCST-000201,WS-006,2025-06-26 08:00:00,6,2025-06-26 02:00:00,24.8,0,14.6,clear,0,t_shirt_comfortable,25.5,0,10.0,clear,0,t_shirt_comfortable,-0.7,0,4.6,1,1,1
FCST-000202,WS-006,2025-06-26 09:00:00,1,2025-06-26 08:00:00,27.4,0.0,3.3,clear,0,light_breathable_clothing,27.2,0,3.9,clear,0,light_breathable_clothing,0.2,0.0,-0.6,1,1,1
FCST-000203,WS-006,2025-06-26 10:00:00,24,2025-06-25 10:00:00,26.7,0,8.5,clear,0,t_shirt_comfortable,26.3,0,0,clear,0,t_shirt_comfortable,0.4,0,8.5,1,1,1
FCST-000204,WS-006,2025-06-26 11:00:00,24,2025-06-25 11:00:00,37.3,0,23.3,clear,0,very_light_clothing_stay_hydrated,27.2,0,0.6,clear,0,light_breathable_clothing,10.1,0,22.7,1,0,1
FCST-000205,WS-006,2025-06-26 12:00:00,3,2025-06-26 09:00:00,27.7,0,14.6,clear,0,t_shirt_comfortable,27.3,0,12.4,clear,0,t_shirt_comfortable,0.4,0,2.2,1,1,1
FCST-000206,WS-006,2025-06-26 13:00:00,12,2025-06-26 01:00:00,21.7,0.5,0,heavy_rain,1,long_sleeves_light_layer,26.1,0,2.0,clear,0,t_shirt_comfortable,-4.4,0.5,-2.0,0,0,0
FCST-000207,WS-006,2025-06-26 14:00:00,6,2025-06-26 08:00:00,26.1,0.0,6.7,clear,0,t_shirt_comfortable,26.4,0,6.3,clear,0,t_shirt_comfortable,-0.3,0.0,0.4,1,1,1
FCST-000208,WS-006,2025-06-26 15:00:00,3,2025-06-26 12:00:00,27.7,0.0,13.1,clear,0,t_shirt_comfortable,27.3,0,13.0,clear,0,t_shirt_comfortable,0.4,0.0,0.1,1,1,1
FCST-000209,WS-006,2025-06-26 16:00:00,1,2025-06-26 15:00:00,23.8,0,0.8,clear,0,t_shirt_comfortable,24.1,0,0,clear,0,t_shirt_comfortable,-0.3,0,0.8,1,1,1
FCST-000210,WS-006,2025-06-26 17:00:00,12,2025-06-26 05:00:00,21.9,0.1,11.2,clear,0,long_sleeves_light_layer,23.9,0,16.5,clear,0,t_shirt_comfortable,-2.0,0.1,-5.3,1,0,1
FCST-000211,WS-006,2025-06-26 18:00:00,6,2025-06-26 12:00:00,22.4,0,0,clear,0,t_shirt_comfortable,22.1,0,0,clear,0,t_shirt_comfortable,0.3,0,0,1,1,1
FCST-000212,WS-006,2025-06-26 19:00:00,1,2025-06-26 18:00:00,21.2,0.0,1.9,clear,0,long_sleeves_light_layer,21.1,0,2.1,clear,0,long_sleeves_light_layer,0.1,0.0,-0.2,1,1,1
FCST-000213,WS-006,2025-06-26 20:00:00,12,2025-06-26 08:00:00,17.5,0.9,14.1,clear,0,long_sleeves_light_layer,19.7,0,18.1,clear,0,long_sleeves_light_layer,-2.2,0.9,-4.0,1,1,1
FCST-000214,WS-006,2025-06-26 21:00:00,6,2025-06-26 15:00:00,19.2,0.4,2.5,clear,0,long_sleeves_light_layer,19.4,0,0,clear,0,long_sleeves_light_layer,-0.2,0.4,2.5,1,1,1
FCST-000215,WS-006,2025-06-26 22:00:00,24,2025-06-25 22:00:00,21.2,0.9,6.2,partly_cloudy,0,long_sleeves_light_layer,17.9,0,4.1,clear,0,long_sleeves_light_layer,3.3,0.9,2.1,1,1,0
FCST-000216,WS-006,2025-06-26 23:00:00,3,2025-06-26 20:00:00,17.6,0,1.8,clear,0,long_sleeves_light_layer,17.3,0,0,clear,0,long_sleeves_light_layer,0.3,0,1.8,1,1,1
FCST-000217,WS-009,2025-06-13 00:00:00,24,2025-06-12 00:00:00,15.8,0,23.2,clear,0,long_sleeves_light_layer,13.1,0,16.9,clear,0,light_jacket_or_sweater,2.7,0,6.3,1,0,1
FCST-000218,WS-009,2025-06-13 01:00:00,6,2025-06-12 19:00:00,13.6,0.4,19.4,clear,0,light_jacket_or_sweater,12.6,0,18.6,clear,0,light_jacket_or_sweater,1.0,0.4,0.8,1,1,1
FCST-000219,WS-009,2025-06-13 02:00:00,6,2025-06-12 20:00:00,12.4,0,8.5,clear,0,light_jacket_or_sweater,14.2,0,11.8,clear,0,light_jacket_or_sweater,-1.8,0,-3.3,1,1,1
FCST-000220,WS-009,2025-06-13 03:00:00,1,2025-06-13 02:00:00,13.2,0.1,4.6,clear,0,light_jacket_or_sweater,13.3,0,4.1,clear,0,light_jacket_or_sweater,-0.1,0.1,0.5,1,1,1
FCST-000221,WS-009,2025-06-13 04:00:00,24,2025-06-12 04:00:00,15.1,0.7,0.1,clear,0,long_sleeves_light_layer,16.0,0,4.2,clear,0,long_sleeves_light_layer,-0.9,0.7,-4.1,1,1,1
FCST-000222,WS-009,2025-06-13 05:00:00,6,2025-06-12 23:00:00,15.7,0,10.2,clear,0,long_sleeves_light_layer,16.7,0,9.5,clear,0,long_sleeves_light_layer,-1.0,0,0.7,1,1,1
FCST-000223,WS-009,2025-06-13 06:00:00,24,2025-06-12 06:00:00,15.5,0,4.5,clear,0,long_sleeves_light_layer,16.5,0,7.9,clear,0,long_sleeves_light_layer,-1.0,0,-3.4,1,1,1
FCST-000224,WS-009,2025-06-13 07:00:00,6,2025-06-13 01:00:00,21.4,0.6,12.5,clear,0,long_sleeves_light_layer,19.6,0,16.8,clear,0,long_sleeves_light_layer,1.8,0.6,-4.3,1,1,1
FCST-000225,WS-009,2025-06-13 08:00:00,3,2025-06-13 05:00:00,20.3,0,9.5,clear,0,long_sleeves_light_layer,19.3,0,8.3,clear,0,long_sleeves_light_layer,1.0,0,1.2,1,1,1
FCST-000226,WS-009,2025-06-13 09:00:00,24,2025-06-12 09:00:00,12.9,0,7.2,snow,0,light_jacket_or_sweater,21.4,0,8.6,clear,0,long_sleeves_light_layer,-8.5,0,-1.4,1,0,0
FCST-000227,WS-009,2025-06-13 10:00:00,24,2025-06-12 10:00:00,15.0,1.1,0,heavy_snow,0,long_sleeves_light_layer,21.0,0,14.9,clear,0,long_sleeves_light_layer,-6.0,1.1,-14.9,1,1,0
FCST-000228,WS-009,2025-06-13 11:00:00,6,2025-06-13 05:00:00,21.6,0.1,5.0,clear,0,long_sleeves_light_layer,22.2,0,7.5,clear,0,t_shirt_comfortable,-0.6,0.1,-2.5,1,0,1
FCST-000229,WS-009,2025-06-13 12:00:00,3,2025-06-13 09:00:00,22.1,0,5.0,clear,0,t_shirt_comfortable,21.6,0,5.2,clear,0,long_sleeves_light_layer,0.5,0,-0.2,1,0,1
FCST-000230,WS-009,2025-06-13 13:00:00,6,2025-06-13 07:00:00,25.3,0,15.7,clear,0,t_shirt_comfortable,22.3,0,12.0,clear,0,t_shirt_comfortable,3.0,0,3.7,1,1,1
FCST-000231,WS-009,2025-06-13 14:00:00,3,2025-06-13 11:00:00,21.1,0.1,0,clear,0,long_sleeves_light_layer,22.1,0,0,clear,0,t_shirt_comfortable,-1.0,0.1,0,1,0,1
FCST-000232,WS-009,2025-06-13 15:00:00,12,2025-06-13 03:00:00,24.9,0,11.4,heavy_snow,0,t_shirt_comfortable,21.3,0,9.3,clear,0,long_sleeves_light_layer,3.6,0,2.1,1,0,0
FCST-000233,WS-009,2025-06-13 16:00:00,24,2025-06-12 16:00:00,15.1,0,8.9,heavy_rain,1,long_sleeves_light_layer,21.1,0,1.7,clear,0,long_sleeves_light_layer,-6.0,0,7.2,0,1,0
FCST-000234,WS-009,2025-06-13 17:00:00,3,2025-06-13 14:00:00,18.8,0.0,2.8,clear,0,long_sleeves_light_layer,18.6,0,2.4,clear,0,long_sleeves_light_layer,0.2,0.0,0.4,1,1,1
FCST-000235,WS-009,2025-06-13 18:00:00,24,2025-06-12 18:00:00,20.1,0,24.4,clear,0,long_sleeves_light_layer,19.8,0,13.7,clear,0,long_sleeves_light_layer,0.3,0,10.7,1,1,1
FCST-000236,WS-009,2025-06-13 19:00:00,1,2025-06-13 18:00:00,16.9,0.1,8.6,clear,0,long_sleeves_light_layer,16.8,0,9.3,clear,0,long_sleeves_light_layer,0.1,0.1,-0.7,1,1,1
FCST-000237,WS-009,2025-06-13 20:00:00,6,2025-06-13 14:00:00,14.4,0,2.5,clear,0,light_jacket_or_sweater,15.8,0,3.7,clear,0,long_sleeves_light_layer,-1.4,0,-1.2,1,0,1
FCST-000238,WS-009,2025-06-13 21:00:00,3,2025-06-13 18:00:00,14.0,0,0,clear,0,light_jacket_or_sweater,13.4,0,3.2,clear,0,light_jacket_or_sweater,0.6,0,-3.2,1,1,1
FCST-000239,WS-009,2025-06-13 22:00:00,1,2025-06-13 21:00:00,14.0,0,5.4,clear,0,light_jacket_or_sweater,14.1,0,4.5,clear,0,light_jacket_or_sweater,-0.1,0,0.9,1,1,1
FCST-000240,WS-009,2025-06-13 23:00:00,1,2025-06-13 22:00:00,13.1,0,19.7,clear,0,light_jacket_or_sweater,12.9,0,19.6,clear,0,light_jacket_or_sweater,0.2,0,0.1,1,1,1
