summary_id,station_id,station_name,climate_zone,date,month,day_of_week,is_weekend,season,temp_min_c,temp_max_c,temp_avg_c,feels_like_min_c,feels_like_max_c,total_precipitation_mm,snow_hours,rain_hours,max_wind_kmh,max_gust_kmh,avg_humidity_pct,max_uv_index,dominant_condition,thunderstorm_occurred,avg_outdoor_suitability,best_outdoor_hour,umbrella_recommended,clothing_morning,clothing_afternoon,clothing_evening,day_summary_text
DAY-00075,WS-001,Sivas Merkez,semi-arid_continental,2025-03-16,3,6,1,spring,-2.0,9.7,3.7,-6.4,19.1,26.9,4,19,15.5,23.9,74.2,2.1,drizzle,0,5.2,6,1,warm_jacket_layers,warm_jacket_layers,warm_jacket_layers,Drizzle day. Temp -2.0–9.7°C. Rain 26.9mm. Best time outdoors: 6:00.
DAY-00076,WS-001,Sivas Merkez,semi-arid_continental,2025-03-17,3,0,0,spring,-4.0,7.3,1.8,-7.1,17.7,0,0,0,18.6,31.1,47.2,3.8,clear,0,9.0,6,0,winter_coat_scarf_gloves,light_jacket_or_sweater,winter_coat_scarf_gloves,Clear day. Temp -4.0–7.3°C. Best time outdoors: 6:00.
DAY-00077,WS-001,Sivas Merkez,semi-arid_continental,2025-03-18,3,1,0,spring,-6.1,5.1,-0.2,-10.0,13.3,0,0,0,17.2,33.7,47.5,4.1,clear,0,8.4,6,0,light_jacket_or_sweater,winter_coat_scarf_gloves,winter_coat_scarf_gloves,Clear day. Temp -6.1–5.1°C. Best time outdoors: 6:00.
DAY-00078,WS-001,Sivas Merkez,semi-arid_continental,2025-03-19,3,2,0,spring,-6.0,5.1,-0.7,-11.3,11.7,0,0,0,20.4,35.9,48.8,3.8,clear,0,8.2,6,0,winter_coat_scarf_gloves,warm_jacket_layers,light_jacket_or_sweater,Clear day. Temp -6.0–5.1°C. Best time outdoors: 6:00.
DAY-00079,WS-001,Sivas Merkez,semi-arid_continental,2025-03-20,3,3,0,spring,-4.2,7.4,1.3,-8.6,6.4,0,0,0,24.0,46.2,51.2,4.2,clear,0,8.9,6,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -4.2–7.4°C. Best time outdoors: 6:00.
DAY-00080,WS-001,Sivas Merkez,semi-arid_continental,2025-03-21,3,4,0,spring,-8.2,2.1,-2.9,-15.5,14.4,0,0,0,26.2,48.3,49.8,3.7,clear,0,7.5,8,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -8.2–2.1°C. Best time outdoors: 8:00.
DAY-00081,WS-001,Sivas Merkez,semi-arid_continental,2025-03-22,3,5,1,spring,-5.5,5.9,0.2,-10.0,15.3,0,0,0,19.3,36.3,59.1,3.5,clear,0,8.3,7,0,light_jacket_or_sweater,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -5.5–5.9°C. Best time outdoors: 7:00.
DAY-00082,WS-001,Sivas Merkez,semi-arid_continental,2025-03-23,3,6,1,spring,-6.3,5.5,-0.2,-11.9,15.6,20.2,13,11,21.1,42.1,78.5,2.1,snow,0,3.2,7,1,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Snow day. Temp -6.3–5.5°C. Rain 20.2mm. Best time outdoors: 7:00.
DAY-00083,WS-001,Sivas Merkez,semi-arid_continental,2025-03-24,3,0,0,spring,-2.1,9.9,4.3,-6.7,19.3,0,0,0,21.1,41.1,53.5,3.6,clear,0,9.3,6,0,long_sleeves_light_layer,light_jacket_or_sweater,winter_coat_scarf_gloves,Clear day. Temp -2.1–9.9°C. Best time outdoors: 6:00.
DAY-00084,WS-001,Sivas Merkez,semi-arid_continental,2025-03-25,3,1,0,spring,-3.3,7.9,2.1,-7.1,17.0,0,0,0,22.2,34.1,53.3,3.6,clear,0,9.0,6,0,warm_jacket_layers,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -3.3–7.9°C. Best time outdoors: 6:00.
DAY-00085,WS-001,Sivas Merkez,semi-arid_continental,2025-03-26,3,2,0,spring,-6.2,3.7,-1.5,-13.3,14.4,0,0,0,22.5,33.1,48.6,3.8,clear,0,8.2,8,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -6.2–3.7°C. Best time outdoors: 8:00.
DAY-00086,WS-001,Sivas Merkez,semi-arid_continental,2025-03-27,3,3,0,spring,-10.3,2.7,-4.0,-15.5,13.8,0,0,0,21.5,33.0,48.2,3.5,clear,0,7.3,10,0,warm_jacket_layers,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Clear day. Temp -10.3–2.7°C. Best time outdoors: 10:00.
DAY-00087,WS-001,Sivas Merkez,semi-arid_continental,2025-03-28,3,4,0,spring,-1.7,10.0,4.5,-4.0,17.5,0,0,0,19.7,30.1,50.6,3.9,clear,0,9.8,6,0,warm_jacket_layers,warm_jacket_layers,warm_jacket_layers,Clear day. Temp -1.7–10.0°C. Best time outdoors: 6:00.
DAY-00088,WS-001,Sivas Merkez,semi-arid_continental,2025-03-29,3,5,1,spring,-2.6,8.6,3.1,-7.0,18.1,3.8,4,14,16.2,29.4,75.0,2.3,drizzle,0,5.8,10,1,winter_coat_scarf_gloves,warm_jacket_layers,light_jacket_or_sweater,Drizzle day. Temp -2.6–8.6°C. Rain 3.8mm. Best time outdoors: 10:00.
DAY-00089,WS-001,Sivas Merkez,semi-arid_continental,2025-03-30,3,6,1,spring,-5.3,5.6,0.2,-10.4,6.5,0,0,0,12.7,24.3,50.5,3.9,clear,0,8.2,7,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -5.3–5.6°C. Best time outdoors: 7:00.
DAY-00090,WS-001,Sivas Merkez,semi-arid_continental,2025-03-31,3,0,0,spring,-3.2,7.4,2.2,-8.8,15.1,0,0,0,20.1,31.1,53.2,3.7,clear,0,8.8,6,0,warm_jacket_layers,warm_jacket_layers,light_jacket_or_sweater,Clear day. Temp -3.2–7.4°C. Best time outdoors: 6:00.
DAY-00091,WS-001,Sivas Merkez,semi-arid_continental,2025-04-01,4,1,0,spring,5.3,17.7,11.8,2.6,17.7,0,0,0,27.0,53.0,43.6,5.8,clear,0,10.0,6,0,light_jacket_or_sweater,long_sleeves_light_layer,warm_jacket_layers,Clear day. Temp 5.3–17.7°C. Best time outdoors: 6:00.
DAY-00092,WS-001,Sivas Merkez,semi-arid_continental,2025-04-02,4,2,0,spring,-0.1,11.6,6.0,-3.0,15.7,0,0,0,18.1,33.6,45.5,6.1,clear,0,9.9,6,0,warm_jacket_layers,light_jacket_or_sweater,winter_coat_scarf_gloves,Clear day. Temp -0.1–11.6°C. Best time outdoors: 6:00.
DAY-00093,WS-001,Sivas Merkez,semi-arid_continental,2025-04-03,4,3,0,spring,-2.6,7.9,2.0,-6.7,17.2,0,0,0,17.8,32.0,48.2,6.1,clear,0,8.8,6,0,warm_jacket_layers,long_sleeves_light_layer,winter_coat_scarf_gloves,Clear day. Temp -2.6–7.9°C. Best time outdoors: 6:00.
DAY-00094,WS-001,Sivas Merkez,semi-arid_continental,2025-04-04,4,4,0,spring,2.9,14.4,8.3,-0.1,16.8,0,0,0,21.6,38.6,54.4,5.5,clear,0,10.0,6,0,warm_jacket_layers,light_jacket_or_sweater,long_sleeves_light_layer,Clear day. Temp 2.9–14.4°C. Best time outdoors: 6:00.
DAY-00095,WS-001,Sivas Merkez,semi-arid_continental,2025-04-05,4,5,1,spring,5.4,16.4,10.3,3.0,17.9,0,0,0,20.9,33.7,51.0,5.8,clear,0,10.0,6,0,light_jacket_or_sweater,light_jacket_or_sweater,warm_jacket_layers,Clear day. Temp 5.4–16.4°C. Best time outdoors: 6:00.
DAY-00096,WS-001,Sivas Merkez,semi-arid_continental,2025-04-06,4,6,1,spring,4.9,17.7,11.5,3.9,17.7,25.8,0,23,20.6,33.9,76.5,2.5,drizzle,0,6.2,6,1,light_jacket_or_sweater,long_sleeves_light_layer,light_jacket_or_sweater,Drizzle day. Temp 4.9–17.7°C. Rain 25.8mm. Best time outdoors: 6:00.
DAY-00097,WS-001,Sivas Merkez,semi-arid_continental,2025-04-07,4,0,0,spring,0.6,12.0,6.6,-1.2,17.7,0,0,0,19.4,35.5,48.4,6.1,clear,0,10.0,6,0,warm_jacket_layers,light_jacket_or_sweater,warm_jacket_layers,Clear day. Temp 0.6–12.0°C. Best time outdoors: 6:00.
DAY-00098,WS-001,Sivas Merkez,semi-arid_continental,2025-04-08,4,1,0,spring,3.4,14.5,8.4,-0.3,18.0,15.1,0,23,24.3,42.2,77.9,3.4,drizzle,0,6.2,16,1,long_sleeves_light_layer,light_jacket_or_sweater,warm_jacket_layers,Drizzle day. Temp 3.4–14.5°C. Rain 15.1mm. Best time outdoors: 16:00.
DAY-00099,WS-001,Sivas Merkez,semi-arid_continental,2025-04-09,4,2,0,spring,0.7,11.7,6.1,0.1,19.0,0,0,0,18.9,22.9,48.5,5.1,clear,0,10.0,6,0,long_sleeves_light_layer,light_jacket_or_sweater,light_jacket_or_sweater,Clear day. Temp 0.7–11.7°C. Best time outdoors: 6:00.
DAY-00100,WS-001,Sivas Merkez,semi-arid_continental,2025-04-10,4,3,0,spring,5.5,18.0,11.3,3.7,18.0,0,0,0,22.0,33.7,47.5,5.9,clear,0,10.0,6,0,light_jacket_or_sweater,long_sleeves_light_layer,warm_jacket_layers,Clear day. Temp 5.5–18.0°C. Best time outdoors: 6:00.
DAY-00101,WS-001,Sivas Merkez,semi-arid_continental,2025-04-11,4,4,0,spring,2.5,14.3,8.1,-0.6,14.9,6.3,0,22,24.5,45.3,79.2,3.5,drizzle,0,6.3,17,1,warm_jacket_layers,light_jacket_or_sweater,warm_jacket_layers,Drizzle day. Temp 2.5–14.3°C. Rain 6.3mm. Best time outdoors: 17:00.
DAY-00102,WS-001,Sivas Merkez,semi-arid_continental,2025-04-12,4,5,1,spring,-5.4,4.5,-0.6,-9.6,15.8,0,0,0,20.8,35.4,49.5,5.3,clear,0,8.2,7,0,winter_coat_scarf_gloves,long_sleeves_light_layer,winter_coat_scarf_gloves,Clear day. Temp -5.4–4.5°C. Best time outdoors: 7:00.
DAY-00103,WS-001,Sivas Merkez,semi-arid_continental,2025-04-13,4,6,1,spring,-0.2,11.7,5.6,-3.0,18.2,0,0,0,19.0,33.7,49.5,6.1,clear,0,9.9,6,0,warm_jacket_layers,light_jacket_or_sweater,warm_jacket_layers,Clear day. Temp -0.2–11.7°C. Best time outdoors: 6:00.
DAY-00104,WS-001,Sivas Merkez,semi-arid_continental,2025-04-14,4,0,0,spring,2.1,12.2,7.0,-0.7,19.0,0,0,0,17.9,22.3,53.1,6.2,clear,0,10.0,6,0,warm_jacket_layers,light_jacket_or_sweater,long_sleeves_light_layer,Clear day. Temp 2.1–12.2°C. Best time outdoors: 6:00.
DAY-00105,WS-001,Sivas Merkez,semi-arid_continental,2025-04-15,4,1,0,spring,2.4,14.9,8.9,-1.2,15.2,14.0,0,24,21.6,41.3,78.0,3.5,drizzle,0,6.0,6,1,warm_jacket_layers,light_jacket_or_sweater,warm_jacket_layers,Drizzle day. Temp 2.4–14.9°C. Rain 14.0mm. Best time outdoors: 6:00.
DAY-00106,WS-001,Sivas Merkez,semi-arid_continental,2025-04-16,4,2,0,spring,2.3,13.2,7.7,-0.2,19.1,0,0,0,18.9,32.4,45.3,6.1,clear,0,10.0,6,0,warm_jacket_layers,light_jacket_or_sweater,warm_jacket_layers,Clear day. Temp 2.3–13.2°C. Best time outdoors: 6:00.
DAY-00107,WS-001,Sivas Merkez,semi-arid_continental,2025-04-17,4,3,0,spring,-4.1,7.5,1.9,-7.9,15.5,0,0,0,24.0,42.6,48.6,6.1,clear,0,8.6,6,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -4.1–7.5°C. Best time outdoors: 6:00.
DAY-00108,WS-001,Sivas Merkez,semi-arid_continental,2025-04-18,4,4,0,spring,3.1,13.9,8.7,0.8,18.2,2.0,0,18,20.4,27.2,79.2,3.0,drizzle,0,7.0,6,1,long_sleeves_light_layer,light_jacket_or_sweater,long_sleeves_light_layer,Drizzle day. Temp 3.1–13.9°C. Rain 2.0mm. Best time outdoors: 6:00.
DAY-00109,WS-001,Sivas Merkez,semi-arid_continental,2025-04-19,4,5,1,spring,-4.8,6.7,0.8,-9.5,14.7,0,0,0,18.1,29.2,46.3,5.7,clear,0,8.7,6,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -4.8–6.7°C. Best time outdoors: 6:00.
DAY-00110,WS-001,Sivas Merkez,semi-arid_continental,2025-04-20,4,6,1,spring,-2.0,9.3,3.6,-6.3,16.0,0,0,0,23.6,37.7,49.1,6.2,clear,0,9.5,6,0,warm_jacket_layers,light_jacket_or_sweater,winter_coat_scarf_gloves,Clear day. Temp -2.0–9.3°C. Best time outdoors: 6:00.
DAY-00111,WS-001,Sivas Merkez,semi-arid_continental,2025-04-21,4,0,0,spring,9.8,19.8,14.8,8.7,19.8,18.7,0,23,22.4,33.9,75.2,2.9,drizzle,0,6.2,6,1,long_sleeves_light_layer,long_sleeves_light_layer,light_jacket_or_sweater,Drizzle day. Temp 9.8–19.8°C. Rain 18.7mm. Best time outdoors: 6:00.
DAY-00112,WS-001,Sivas Merkez,semi-arid_continental,2025-04-22,4,1,0,spring,-5.0,7.4,1.5,-10.0,12.2,0,0,0,23.8,42.6,47.2,6.1,clear,0,8.9,6,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -5.0–7.4°C. Best time outdoors: 6:00.
DAY-00113,WS-001,Sivas Merkez,semi-arid_continental,2025-04-23,4,2,0,spring,4.7,15.9,10.6,2.2,18.2,20.7,0,24,20.7,35.2,77.4,3.3,drizzle,0,6.0,6,1,light_jacket_or_sweater,light_jacket_or_sweater,warm_jacket_layers,Drizzle day. Temp 4.7–15.9°C. Rain 20.7mm. Best time outdoors: 6:00.
DAY-00114,WS-001,Sivas Merkez,semi-arid_continental,2025-04-24,4,3,0,spring,0.0,9.9,5.3,-2.7,19.3,4.7,0,17,20.2,25.8,72.9,3.1,drizzle,0,7.2,7,1,warm_jacket_layers,light_jacket_or_sweater,warm_jacket_layers,Drizzle day. Temp 0.0–9.9°C. Rain 4.7mm. Best time outdoors: 7:00.
DAY-00115,WS-001,Sivas Merkez,semi-arid_continental,2025-04-25,4,4,0,spring,2.8,13.4,8.1,0.2,18.5,39.1,0,24,14.5,25.7,73.3,2.7,drizzle,1,5.5,6,1,warm_jacket_layers,light_jacket_or_sweater,warm_jacket_layers,Drizzle day. Temp 2.8–13.4°C. Rain 39.1mm. Best time outdoors: 6:00.
DAY-00116,WS-001,Sivas Merkez,semi-arid_continental,2025-04-26,4,5,1,spring,-2.7,8.4,2.5,-7.9,17.6,0,0,0,17.0,32.5,49.8,6.2,clear,0,9.2,6,0,winter_coat_scarf_gloves,light_jacket_or_sweater,winter_coat_scarf_gloves,Clear day. Temp -2.7–8.4°C. Best time outdoors: 6:00.
DAY-00117,WS-001,Sivas Merkez,semi-arid_continental,2025-04-27,4,6,1,spring,3.3,15.3,8.8,-0.2,16.9,0,0,0,19.8,35.1,50.1,5.5,clear,0,10.0,6,0,warm_jacket_layers,light_jacket_or_sweater,light_jacket_or_sweater,Clear day. Temp 3.3–15.3°C. Best time outdoors: 6:00.
DAY-00118,WS-001,Sivas Merkez,semi-arid_continental,2025-04-28,4,0,0,spring,-2.3,8.5,3.2,-7.2,14.2,0,0,0,21.0,31.1,49.5,5.0,clear,0,9.1,6,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -2.3–8.5°C. Best time outdoors: 6:00.
DAY-00119,WS-001,Sivas Merkez,semi-arid_continental,2025-04-29,4,1,0,spring,0.2,12.1,6.2,-2.9,17.5,0,0,0,20.0,36.9,51.1,6.0,clear,0,10.0,6,0,long_sleeves_light_layer,light_jacket_or_sweater,warm_jacket_layers,Clear day. Temp 0.2–12.1°C. Best time outdoors: 6:00.
DAY-00120,WS-001,Sivas Merkez,semi-arid_continental,2025-04-30,4,2,0,spring,-1.4,10.0,5.0,-4.9,17.9,0,0,0,19.3,32.0,50.1,6.0,clear,0,9.8,6,0,warm_jacket_layers,light_jacket_or_sweater,winter_coat_scarf_gloves,Clear day. Temp -1.4–10.0°C. Best time outdoors: 6:00.
DAY-00121,WS-001,Sivas Merkez,semi-arid_continental,2025-05-01,5,3,0,spring,5.9,17.4,12.1,6.2,18.6,0,0,0,19.6,33.5,47.2,7.3,clear,0,10.0,6,0,light_jacket_or_sweater,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 5.9–17.4°C. Best time outdoors: 6:00.
DAY-00122,WS-001,Sivas Merkez,semi-arid_continental,2025-05-02,5,4,0,spring,4.3,15.6,10.4,3.5,17.5,0,0,0,18.0,32.1,48.1,8.4,clear,0,10.0,6,0,light_jacket_or_sweater,light_jacket_or_sweater,warm_jacket_layers,Clear day. Temp 4.3–15.6°C. Best time outdoors: 6:00.
DAY-00123,WS-001,Sivas Merkez,semi-arid_continental,2025-05-03,5,5,1,spring,7.0,18.1,12.8,3.3,19.1,12.3,0,24,22.7,31.9,75.2,4.2,drizzle,0,6.0,6,1,light_jacket_or_sweater,long_sleeves_light_layer,long_sleeves_light_layer,Drizzle day. Temp 7.0–18.1°C. Rain 12.3mm. Best time outdoors: 6:00.
DAY-00124,WS-001,Sivas Merkez,semi-arid_continental,2025-05-04,5,6,1,spring,4.9,16.7,11.2,1.5,16.7,0,0,0,17.1,32.2,52.9,7.6,clear,0,10.0,6,0,light_jacket_or_sweater,long_sleeves_light_layer,warm_jacket_layers,Clear day. Temp 4.9–16.7°C. Best time outdoors: 6:00.
DAY-00125,WS-001,Sivas Merkez,semi-arid_continental,2025-05-05,5,0,0,spring,0.6,11.9,6.1,-4.1,18.8,27.4,0,23,25.1,41.8,75.4,3.8,drizzle,0,6.0,20,1,warm_jacket_layers,light_jacket_or_sweater,warm_jacket_layers,Drizzle day. Temp 0.6–11.9°C. Rain 27.4mm. Best time outdoors: 20:00.
DAY-00126,WS-001,Sivas Merkez,semi-arid_continental,2025-05-06,5,1,0,spring,2.0,13.8,7.6,-0.2,17.6,0,0,0,17.0,31.8,51.0,8.5,clear,0,10.0,6,0,long_sleeves_light_layer,light_jacket_or_sweater,warm_jacket_layers,Clear day. Temp 2.0–13.8°C. Best time outdoors: 6:00.
DAY-00127,WS-001,Sivas Merkez,semi-arid_continental,2025-05-07,5,2,0,spring,4.1,15.6,9.8,2.0,18.5,0,0,0,20.4,34.8,45.1,7.7,clear,0,10.0,6,0,light_jacket_or_sweater,light_jacket_or_sweater,warm_jacket_layers,Clear day. Temp 4.1–15.6°C. Best time outdoors: 6:00.
DAY-00128,WS-001,Sivas Merkez,semi-arid_continental,2025-05-08,5,3,0,spring,8.4,19.2,13.4,6.1,19.2,26.9,0,24,23.0,42.5,82.0,4.5,drizzle,0,6.0,6,1,light_jacket_or_sweater,long_sleeves_light_layer,light_jacket_or_sweater,Drizzle day. Temp 8.4–19.2°C. Rain 26.9mm. Best time outdoors: 6:00.
DAY-00129,WS-001,Sivas Merkez,semi-arid_continental,2025-05-09,5,4,0,spring,3.7,15.6,9.7,-0.0,17.7,0,0,0,29.1,51.6,49.8,8.3,clear,0,10.0,6,0,light_jacket_or_sweater,light_jacket_or_sweater,long_sleeves_light_layer,Clear day. Temp 3.7–15.6°C. Best time outdoors: 6:00.
DAY-00130,WS-001,Sivas Merkez,semi-arid_continental,2025-05-10,5,5,1,spring,5.4,17.7,11.4,3.2,17.7,0,0,0,15.5,21.6,51.1,8.0,clear,0,10.0,6,0,light_jacket_or_sweater,light_jacket_or_sweater,light_jacket_or_sweater,Clear day. Temp 5.4–17.7°C. Best time outdoors: 6:00.
DAY-00131,WS-001,Sivas Merkez,semi-arid_continental,2025-05-11,5,6,1,spring,6.4,18.3,12.5,4.8,18.3,0,0,0,17.1,30.1,51.1,7.9,clear,0,10.0,6,0,light_jacket_or_sweater,long_sleeves_light_layer,warm_jacket_layers,Clear day. Temp 6.4–18.3°C. Best time outdoors: 6:00.
DAY-00132,WS-001,Sivas Merkez,semi-arid_continental,2025-05-12,5,0,0,spring,7.8,19.3,13.8,6.8,19.3,39.7,0,24,20.4,34.4,77.4,4.7,drizzle,1,5.5,6,1,light_jacket_or_sweater,long_sleeves_light_layer,light_jacket_or_sweater,Drizzle day. Temp 7.8–19.3°C. Rain 39.7mm. Best time outdoors: 6:00.
DAY-00133,WS-001,Sivas Merkez,semi-arid_continental,2025-05-13,5,1,0,spring,8.5,20.7,15.1,6.6,20.7,0,0,0,18.4,35.6,51.1,6.9,clear,0,10.0,6,0,long_sleeves_light_layer,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 8.5–20.7°C. Best time outdoors: 6:00.
DAY-00134,WS-001,Sivas Merkez,semi-arid_continental,2025-05-14,5,2,0,spring,5.0,15.8,10.9,1.4,17.0,0,0,0,24.0,36.8,51.0,7.5,clear,0,10.0,6,0,light_jacket_or_sweater,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 5.0–15.8°C. Best time outdoors: 6:00.
DAY-00135,WS-001,Sivas Merkez,semi-arid_continental,2025-05-15,5,3,0,spring,9.9,20.8,15.0,9.4,20.8,0,0,0,25.1,48.0,48.6,8.0,clear,0,10.0,6,0,long_sleeves_light_layer,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 9.9–20.8°C. Best time outdoors: 6:00.
DAY-00136,WS-001,Sivas Merkez,semi-arid_continental,2025-05-16,5,4,0,spring,8.5,19.7,13.6,5.8,19.7,0,0,0,20.6,37.3,50.2,8.5,clear,0,10.0,6,0,light_jacket_or_sweater,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 8.5–19.7°C. Best time outdoors: 6:00.
DAY-00137,WS-001,Sivas Merkez,semi-arid_continental,2025-05-17,5,5,1,spring,11.1,22.5,17.3,11.1,22.5,16.2,0,24,24.3,47.5,78.9,4.1,drizzle,0,6.0,6,1,long_sleeves_light_layer,long_sleeves_light_layer,light_jacket_or_sweater,Drizzle day. Temp 11.1–22.5°C. Rain 16.2mm. Best time outdoors: 6:00.
DAY-00138,WS-001,Sivas Merkez,semi-arid_continental,2025-05-18,5,6,1,spring,1.3,13.5,6.8,-1.7,16.2,0,0,0,25.3,46.4,48.2,6.6,clear,0,10.0,6,0,warm_jacket_layers,light_jacket_or_sweater,long_sleeves_light_layer,Clear day. Temp 1.3–13.5°C. Best time outdoors: 6:00.
DAY-00139,WS-001,Sivas Merkez,semi-arid_continental,2025-05-19,5,0,0,spring,1.0,13.6,7.6,-0.5,16.0,0,0,0,18.3,33.0,52.9,8.2,clear,0,10.0,6,0,warm_jacket_layers,light_jacket_or_sweater,long_sleeves_light_layer,Clear day. Temp 1.0–13.6°C. Best time outdoors: 6:00.
DAY-00140,WS-001,Sivas Merkez,semi-arid_continental,2025-05-20,5,1,0,spring,4.9,16.4,11.3,2.1,19.2,27.7,0,23,20.2,29.3,75.9,3.7,drizzle,0,6.2,7,1,light_jacket_or_sweater,long_sleeves_light_layer,light_jacket_or_sweater,Drizzle day. Temp 4.9–16.4°C. Rain 27.7mm. Best time outdoors: 7:00.
DAY-00141,WS-001,Sivas Merkez,semi-arid_continental,2025-05-21,5,2,0,spring,4.3,15.1,9.3,2.0,18.1,0,0,0,16.8,30.2,51.5,8.3,clear,0,10.0,6,0,long_sleeves_light_layer,light_jacket_or_sweater,warm_jacket_layers,Clear day. Temp 4.3–15.1°C. Best time outdoors: 6:00.
DAY-00142,WS-001,Sivas Merkez,semi-arid_continental,2025-05-22,5,3,0,spring,8.2,19.9,14.1,5.7,19.9,0,0,0,23.2,36.4,53.1,8.2,clear,0,10.0,6,0,light_jacket_or_sweater,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 8.2–19.9°C. Best time outdoors: 6:00.
DAY-00143,WS-001,Sivas Merkez,semi-arid_continental,2025-05-23,5,4,0,spring,4.8,16.0,10.1,2.7,17.5,24.2,0,24,19.1,36.0,81.2,4.0,drizzle,0,6.0,6,1,light_jacket_or_sweater,light_jacket_or_sweater,long_sleeves_light_layer,Drizzle day. Temp 4.8–16.0°C. Rain 24.2mm. Best time outdoors: 6:00.
DAY-00144,WS-001,Sivas Merkez,semi-arid_continental,2025-05-24,5,5,1,spring,7.9,19.0,13.6,5.8,19.3,0,0,0,17.3,30.9,50.1,7.7,clear,0,10.0,6,0,light_jacket_or_sweater,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 7.9–19.0°C. Best time outdoors: 6:00.
DAY-00145,WS-001,Sivas Merkez,semi-arid_continental,2025-05-25,5,6,1,spring,3.7,15.2,9.9,1.5,17.0,13.3,0,21,24.3,38.1,81.5,3.7,drizzle,0,6.5,13,1,light_jacket_or_sweater,light_jacket_or_sweater,warm_jacket_layers,Drizzle day. Temp 3.7–15.2°C. Rain 13.3mm. Best time outdoors: 13:00.
DAY-00146,WS-001,Sivas Merkez,semi-arid_continental,2025-05-26,5,0,0,spring,4.9,16.1,10.3,1.1,18.0,0,0,0,20.3,32.5,53.5,8.2,clear,0,10.0,6,0,light_jacket_or_sweater,light_jacket_or_sweater,long_sleeves_light_layer,Clear day. Temp 4.9–16.1°C. Best time outdoors: 6:00.
DAY-00147,WS-001,Sivas Merkez,semi-arid_continental,2025-05-27,5,1,0,spring,11.4,23.0,17.0,11.4,23.0,10.8,0,23,18.4,26.7,77.1,4.0,drizzle,0,6.2,6,1,long_sleeves_light_layer,long_sleeves_light_layer,light_jacket_or_sweater,Drizzle day. Temp 11.4–23.0°C. Rain 10.8mm. Best time outdoors: 6:00.
DAY-00148,WS-001,Sivas Merkez,semi-arid_continental,2025-05-28,5,2,0,spring,3.6,16.3,10.2,0.5,16.3,0,0,0,19.8,31.0,50.8,8.3,clear,0,10.0,6,0,light_jacket_or_sweater,light_jacket_or_sweater,warm_jacket_layers,Clear day. Temp 3.6–16.3°C. Best time outdoors: 6:00.
DAY-00149,WS-001,Sivas Merkez,semi-arid_continental,2025-05-29,5,3,0,spring,8.9,19.9,14.1,7.3,19.9,0,0,0,17.3,34.5,49.6,7.9,clear,0,10.0,6,0,light_jacket_or_sweater,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 8.9–19.9°C. Best time outdoors: 6:00.
DAY-00150,WS-001,Sivas Merkez,semi-arid_continental,2025-05-30,5,4,0,spring,8.9,19.3,14.5,7.9,19.3,0,0,0,18.0,26.5,48.9,8.1,clear,0,10.0,6,0,long_sleeves_light_layer,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 8.9–19.3°C. Best time outdoors: 6:00.
DAY-00151,WS-001,Sivas Merkez,semi-arid_continental,2025-05-31,5,5,1,spring,6.6,18.1,12.3,5.2,18.5,0,0,0,19.7,33.9,51.7,7.4,clear,0,10.0,6,0,light_jacket_or_sweater,long_sleeves_light_layer,long_sleeves_light_layer,Clear day. Temp 6.6–18.1°C. Best time outdoors: 6:00.
DAY-00152,WS-001,Sivas Merkez,semi-arid_continental,2025-06-01,6,6,1,summer,10.9,22.0,16.8,10.9,22.0,0,0,0,21.6,33.6,47.5,9.2,clear,0,10.0,6,0,long_sleeves_light_layer,long_sleeves_light_layer,light_jacket_or_sweater,Clear day. Temp 10.9–22.0°C. Best time outdoors: 6:00.
